,Date/Time,Temp(F),Temp (C),Dew Point Temp (C),Rel Hum (%),Wind Spd (km/h),Visibility (km),Stn Press (kPa),Weather
6812,2012-10-10 20:00:00,70.92,7.4,5.9,90,15,25.0,100.34,Mostly Cloudy
6813,2012-10-10 21:00:00,71.82,7.9,5.9,87,19,25.0,100.37,Mostly Cloudy
6814,2012-10-10 22:00:00,71.46000000000001,7.7,5.7,87,11,25.0,100.4,Mostly Cloudy
6815,2012-10-10 23:00:00,69.66000000000001,6.7,4.9,88,9,25.0,100.37,Mainly Clear
6816,2012-10-11 00:00:00,70.56,7.2,4.4,82,17,25.0,100.4,Mostly Cloudy
6817,2012-10-11 01:00:00,69.66000000000001,6.7,3.8,82,20,25.0,100.42,Mostly Cloudy
6818,2012-10-11 02:00:00,69.48,6.6,3.8,82,32,25.0,100.45,Mostly Cloudy
6819,2012-10-11 03:00:00,69.48,6.6,3.9,83,24,25.0,100.51,Mostly Cloudy
6820,2012-10-11 04:00:00,68.4,6.0,3.2,82,26,25.0,100.68,Mostly Cloudy
6821,2012-10-11 05:00:00,67.5,5.5,2.5,81,28,25.0,100.84,Mainly Clear
6822,2012-10-11 06:00:00,66.60000000000001,5.0,2.4,83,22,24.1,100.95,Mainly Clear
6823,2012-10-11 07:00:00,66.42,4.9,2.3,83,26,24.1,101.05,Mainly Clear
6824,2012-10-11 08:00:00,68.4,6.0,2.3,77,20,24.1,101.14,Mainly Clear
6825,2012-10-11 09:00:00,69.84,6.8,1.2,67,24,24.1,101.2,Mainly Clear
6826,2012-10-11 10:00:00,71.46000000000001,7.7,0.2,59,32,48.3,101.19,Mostly Cloudy
6827,2012-10-11 11:00:00,73.26,8.7,1.2,59,24,48.3,101.2,Mostly Cloudy
6828,2012-10-11 12:00:00,72.0,8.0,-0.6,55,30,48.3,101.22,Mostly Cloudy
6829,2012-10-11 13:00:00,74.16000000000001,9.2,-1.8,46,30,48.3,101.22,Mostly Cloudy
6830,2012-10-11 14:00:00,75.06,9.7,-1.7,45,26,48.3,101.2,Mostly Cloudy
6831,2012-10-11 15:00:00,75.24,9.8,-2.9,41,30,48.3,101.21,Mostly Cloudy
6832,2012-10-11 16:00:00,75.24,9.8,-2.7,41,28,48.3,101.18,Mostly Cloudy
6833,2012-10-11 17:00:00,73.98,9.1,-2.2,45,19,24.1,101.15,Cloudy
6834,2012-10-11 18:00:00,73.98,9.1,0.9,56,30,25.0,101.19,Rain
6835,2012-10-11 19:00:00,72.72,8.4,2.2,65,37,25.0,101.13,Rain
6836,2012-10-11 20:00:00,70.2,7.0,3.6,79,32,25.0,101.07,Rain
6837,2012-10-11 21:00:00,69.48,6.6,4.2,85,22,25.0,100.93,Rain
6838,2012-10-11 22:00:00,70.02,6.9,3.9,81,22,25.0,100.77,Rain
6839,2012-10-11 23:00:00,72.36000000000001,8.2,4.2,76,19,25.0,100.69,Rain
6840,2012-10-12 00:00:00,71.46000000000001,7.7,5.3,85,22,25.0,100.74,Rain
6841,2012-10-12 01:00:00,72.18,8.1,5.4,83,24,25.0,100.75,Rain
6842,2012-10-12 02:00:00,71.82,7.9,4.4,79,30,25.0,100.76,Cloudy
6843,2012-10-12 03:00:00,70.56,7.2,1.1,65,33,25.0,100.83,Cloudy
6844,2012-10-12 04:00:00,67.5,5.5,0.6,71,26,25.0,101.0,Cloudy
6845,2012-10-12 05:00:00,65.52,4.4,-0.1,73,24,25.0,101.14,Mostly Cloudy
6846,2012-10-12 06:00:00,64.08,3.6,-0.4,75,24,24.1,101.3,Mainly Clear
6847,2012-10-12 07:00:00,64.26,3.7,-0.4,75,17,24.1,101.45,Mainly Clear
6848,2012-10-12 08:00:00,66.24,4.8,-0.7,68,17,24.1,101.57,Mainly Clear
6849,2012-10-12 09:00:00,67.32,5.4,-1.7,60,19,24.1,101.68,Mostly Cloudy
6850,2012-10-12 10:00:00,67.32,5.4,-2.4,57,20,24.1,101.74,Mostly Cloudy
6851,2012-10-12 11:00:00,68.76,6.2,-3.4,50,22,24.1,101.76,Mostly Cloudy
6852,2012-10-12 12:00:00,67.68,5.6,-5.1,46,30,24.1,101.83,Mostly Cloudy
6853,2012-10-12 13:00:00,68.76,6.2,-5.5,43,26,24.1,101.87,Mostly Cloudy
6854,2012-10-12 14:00:00,68.76,6.2,-5.1,44,22,24.1,101.93,Mostly Cloudy
6855,2012-10-12 15:00:00,69.12,6.4,-5.4,43,20,24.1,101.98,Mostly Cloudy
6856,2012-10-12 16:00:00,66.96000000000001,5.2,-5.3,47,19,24.1,102.07,Mostly Cloudy
6857,2012-10-12 17:00:00,66.06,4.7,-5.1,49,22,24.1,102.13,Mainly Clear
6858,2012-10-12 18:00:00,64.8,4.0,-4.5,54,15,25.0,102.21,Clear
6859,2012-10-12 19:00:00,62.1,2.5,-3.9,63,13,25.0,102.28,Clear
6860,2012-10-12 20:00:00,59.760000000000005,1.2,-3.6,70,9,25.0,102.35,Clear
6861,2012-10-12 21:00:00,58.86000000000001,0.7,-4.0,71,7,25.0,102.41,Clear
6862,2012-10-12 22:00:00,57.6,0.0,-4.7,71,9,25.0,102.47,Clear
6863,2012-10-12 23:00:00,57.24,-0.2,-4.9,71,9,25.0,102.48,Mainly Clear
6864,2012-10-13 00:00:00,61.019999999999996,1.9,-3.8,66,9,25.0,102.49,Mostly Cloudy
6865,2012-10-13 01:00:00,55.980000000000004,-0.9,-3.8,81,7,25.0,102.51,Mostly Cloudy
6866,2012-10-13 02:00:00,57.78,0.1,-3.6,76,4,25.0,102.47,Mostly Cloudy
6867,2012-10-13 03:00:00,54.72,-1.6,-3.6,86,4,25.0,102.49,Mostly Cloudy
6868,2012-10-13 04:00:00,54.18000000000001,-1.9,-3.8,87,4,25.0,102.52,Mainly Clear
6869,2012-10-13 05:00:00,54.18000000000001,-1.9,-3.9,86,0,25.0,102.53,Clear
6870,2012-10-13 06:00:00,55.800000000000004,-1.0,-3.3,84,0,48.3,102.54,Mostly Cloudy
6871,2012-10-13 07:00:00,59.4,1.0,-2.2,79,6,48.3,102.56,Mostly Cloudy
6872,2012-10-13 08:00:00,63.72,3.4,-1.3,71,11,48.3,102.57,Mainly Clear
6873,2012-10-13 09:00:00,65.7,4.5,1.2,79,17,48.3,102.55,Mainly Clear
6874,2012-10-13 10:00:00,68.58,6.1,-1.1,60,19,48.3,102.52,Mainly Clear
6875,2012-10-13 11:00:00,71.46000000000001,7.7,-3.7,44,28,48.3,102.46,Mostly Cloudy
6876,2012-10-13 12:00:00,75.06,9.7,-1.9,44,22,48.3,102.37,Mostly Cloudy
6877,2012-10-13 13:00:00,73.08,8.6,-2.8,45,20,48.3,102.24,Mainly Clear
6878,2012-10-13 14:00:00,75.24,9.8,-3.1,40,19,48.3,102.2,Mostly Cloudy
6879,2012-10-13 15:00:00,74.52,9.4,-2.1,44,19,48.3,102.18,Mostly Cloudy
6880,2012-10-13 16:00:00,74.7,9.5,-2.7,42,17,48.3,102.14,Mostly Cloudy
6881,2012-10-13 17:00:00,73.98,9.1,-2.7,43,13,25.0,102.08,Mostly Cloudy
6882,2012-10-13 18:00:00,73.44,8.8,-2.4,45,7,25.0,102.01,Cloudy
6883,2012-10-13 19:00:00,72.36000000000001,8.2,-1.1,52,15,25.0,101.92,Cloudy
6884,2012-10-13 20:00:00,71.82,7.9,-1.4,52,15,25.0,101.85,Cloudy
6885,2012-10-13 21:00:00,72.53999999999999,8.3,-1.9,49,9,25.0,101.73,Cloudy
6886,2012-10-13 22:00:00,72.36000000000001,8.2,-0.9,53,24,25.0,101.75,Rain Showers
6887,2012-10-13 23:00:00,67.68,5.6,3.0,83,19,9.7,101.77,"Rain,Fog"
6888,2012-10-14 00:00:00,67.32,5.4,3.1,85,7,8.0,101.68,"Rain,Fog"
6889,2012-10-14 01:00:00,65.88000000000001,4.6,3.4,92,20,9.7,101.51,"Rain,Fog"
6890,2012-10-14 02:00:00,65.52,4.4,3.2,92,17,11.3,101.35,Rain
6891,2012-10-14 03:00:00,65.88000000000001,4.6,3.8,95,17,9.7,101.24,"Rain,Fog"
6892,2012-10-14 04:00:00,66.42,4.9,4.3,96,17,8.0,101.16,"Rain,Fog"
6893,2012-10-14 05:00:00,67.32,5.4,4.5,94,9,9.7,101.18,"Rain,Fog"
6894,2012-10-14 06:00:00,67.5,5.5,4.5,93,11,12.9,101.11,Rain
6895,2012-10-14 07:00:00,68.22,5.9,4.8,93,6,9.7,101.16,Fog
6896,2012-10-14 08:00:00,68.76,6.2,5.4,95,7,4.8,101.13,Fog
6897,2012-10-14 09:00:00,69.84,6.8,5.4,91,7,16.1,101.13,Cloudy
6898,2012-10-14 10:00:00,70.74,7.3,5.7,90,6,16.1,101.14,Drizzle
6899,2012-10-14 11:00:00,69.66000000000001,6.7,6.4,98,11,3.2,101.11,"Drizzle,Fog"
6900,2012-10-14 12:00:00,69.66000000000001,6.7,6.3,97,13,2.4,101.0,"Drizzle,Fog"
6901,2012-10-14 13:00:00,69.48,6.6,6.3,98,13,1.6,100.94,"Drizzle,Fog"
6902,2012-10-14 14:00:00,69.48,6.6,6.3,98,19,2.0,100.84,"Rain,Fog"
6903,2012-10-14 15:00:00,70.2,7.0,6.6,97,15,8.0,100.77,"Rain,Fog"
6904,2012-10-14 16:00:00,71.10000000000001,7.5,7.1,97,15,3.2,100.68,"Rain,Fog"
6905,2012-10-14 17:00:00,71.46000000000001,7.7,7.3,97,19,6.4,100.67,"Rain,Fog"
6906,2012-10-14 18:00:00,75.42,9.9,9.4,97,11,2.0,100.56,"Rain,Fog"
6907,2012-10-14 19:00:00,74.88000000000001,9.6,9.1,97,15,9.7,100.48,"Drizzle,Fog"
6908,2012-10-14 20:00:00,75.60000000000001,10.0,9.3,95,15,9.7,100.31,Fog
6909,2012-10-14 21:00:00,75.24,9.8,9.3,97,11,9.7,100.27,Fog
6910,2012-10-14 22:00:00,74.52,9.4,9.1,98,7,9.7,100.17,Fog
6911,2012-10-14 23:00:00,73.62,8.9,8.6,98,15,6.4,100.13,"Rain,Fog"
6912,2012-10-15 00:00:00,73.44,8.8,8.4,97,13,9.7,100.05,"Rain,Fog"
6913,2012-10-15 01:00:00,72.9,8.5,8.2,98,9,9.7,100.02,"Rain,Fog"
6914,2012-10-15 02:00:00,73.26,8.7,8.4,98,11,9.7,99.88,"Rain,Fog"
6915,2012-10-15 03:00:00,73.44,8.8,8.4,97,9,9.7,99.78,"Rain,Fog"
6916,2012-10-15 04:00:00,79.02,11.9,10.7,92,4,12.9,99.66,Mostly Cloudy
6917,2012-10-15 05:00:00,81.9,13.5,11.6,88,11,16.1,99.62,Mostly Cloudy
6918,2012-10-15 06:00:00,82.08,13.6,11.5,87,19,24.1,99.56,Cloudy
6919,2012-10-15 07:00:00,82.44,13.8,11.1,84,19,24.1,99.53,Mostly Cloudy
6920,2012-10-15 08:00:00,83.52,14.4,11.3,82,20,24.1,99.53,Cloudy
6921,2012-10-15 09:00:00,87.12,16.4,12.1,76,24,24.1,99.51,Mostly Cloudy
6922,2012-10-15 10:00:00,87.48,16.6,12.7,78,20,24.1,99.5,Cloudy
6923,2012-10-15 11:00:00,87.48,16.6,12.4,76,17,24.1,99.61,Rain Showers
6924,2012-10-15 12:00:00,87.12,16.4,10.6,69,22,24.1,99.63,Mostly Cloudy
6925,2012-10-15 13:00:00,86.94,16.3,10.7,69,28,24.1,99.64,Mostly Cloudy
6926,2012-10-15 14:00:00,89.64,17.8,9.3,57,30,48.3,99.65,Mostly Cloudy
6927,2012-10-15 15:00:00,86.76,16.2,9.0,62,28,24.1,99.7,Mostly Cloudy
6928,2012-10-15 16:00:00,85.5,15.5,8.9,65,30,24.1,99.7,Mostly Cloudy
6929,2012-10-15 17:00:00,84.06,14.7,8.2,65,33,24.1,99.69,Mostly Cloudy
6930,2012-10-15 18:00:00,82.26,13.7,8.7,72,32,25.0,99.7,Mostly Cloudy
6931,2012-10-15 19:00:00,80.82,12.9,8.3,74,30,25.0,99.72,Mostly Cloudy
6932,2012-10-15 20:00:00,80.28,12.6,7.9,73,30,25.0,99.76,Mainly Clear
6933,2012-10-15 21:00:00,79.38000000000001,12.1,6.8,70,26,25.0,99.74,Mainly Clear
6934,2012-10-15 22:00:00,79.38000000000001,12.1,5.1,62,32,25.0,99.73,Mostly Cloudy
6935,2012-10-15 23:00:00,78.48,11.6,3.5,57,28,25.0,99.75,Mostly Cloudy
6936,2012-10-16 00:00:00,75.24,9.8,3.8,66,28,25.0,99.81,Mainly Clear
6937,2012-10-16 01:00:00,74.16000000000001,9.2,3.9,69,24,25.0,99.89,Mostly Cloudy
6938,2012-10-16 02:00:00,71.28,7.6,1.8,67,30,25.0,99.88,Mainly Clear
6939,2012-10-16 03:00:00,69.66000000000001,6.7,2.6,75,19,25.0,99.88,Mostly Cloudy
6940,2012-10-16 04:00:00,69.48,6.6,3.0,78,22,25.0,99.94,Cloudy
6941,2012-10-16 05:00:00,68.22,5.9,2.9,81,19,25.0,99.99,Cloudy
6942,2012-10-16 06:00:00,66.96000000000001,5.2,1.0,74,28,24.1,100.05,Mostly Cloudy
6943,2012-10-16 07:00:00,66.24,4.8,0.8,75,15,24.1,100.18,Mostly Cloudy
6944,2012-10-16 08:00:00,67.68,5.6,0.7,71,22,24.1,100.24,Mainly Clear
6945,2012-10-16 09:00:00,68.4,6.0,1.3,72,19,24.1,100.27,Mostly Cloudy
6946,2012-10-16 10:00:00,71.28,7.6,1.6,66,26,24.1,100.3,Mostly Cloudy
6947,2012-10-16 11:00:00,71.46000000000001,7.7,1.4,64,22,24.1,100.34,Mostly Cloudy
6948,2012-10-16 12:00:00,71.64,7.8,1.6,65,28,24.1,100.35,Cloudy
6949,2012-10-16 13:00:00,72.36000000000001,8.2,1.2,61,24,24.1,100.38,Mostly Cloudy
6950,2012-10-16 14:00:00,73.08,8.6,0.7,58,30,24.1,100.37,Mostly Cloudy
6951,2012-10-16 15:00:00,72.72,8.4,0.7,58,32,24.1,100.39,Mostly Cloudy
6952,2012-10-16 16:00:00,72.72,8.4,0.0,55,28,24.1,100.43,Mostly Cloudy
6953,2012-10-16 17:00:00,70.74,7.3,-0.5,58,20,24.1,100.47,Mainly Clear
6954,2012-10-16 18:00:00,69.3,6.5,-0.2,62,15,25.0,100.54,Mainly Clear
6955,2012-10-16 19:00:00,66.42,4.9,-0.2,70,9,25.0,100.57,Mainly Clear
6956,2012-10-16 20:00:00,64.26,3.7,-0.3,75,7,25.0,100.63,Clear
6957,2012-10-16 21:00:00,63.0,3.0,-0.5,78,11,25.0,100.66,Clear
6958,2012-10-16 22:00:00,64.98,4.1,-0.4,72,7,25.0,100.73,Clear
6959,2012-10-16 23:00:00,60.480000000000004,1.6,-0.5,86,7,25.0,100.75,Clear
6960,2012-10-17 00:00:00,64.44,3.8,0.5,79,11,25.0,100.8,Clear
6961,2012-10-17 01:00:00,62.63999999999999,2.8,0.6,85,9,25.0,100.86,Clear
6962,2012-10-17 02:00:00,59.580000000000005,1.1,-1.2,85,7,25.0,100.91,Clear
6963,2012-10-17 03:00:00,60.839999999999996,1.8,-0.9,82,6,25.0,100.92,Mostly Cloudy
6964,2012-10-17 04:00:00,61.56000000000001,2.2,-0.2,84,7,25.0,100.96,Mostly Cloudy
6965,2012-10-17 05:00:00,62.28,2.6,0.2,84,0,25.0,100.95,Mostly Cloudy
6966,2012-10-17 06:00:00,62.46000000000001,2.7,0.4,85,0,24.1,100.98,Mainly Clear
6967,2012-10-17 07:00:00,63.54,3.3,0.7,83,0,24.1,101.02,Clear
6968,2012-10-17 08:00:00,68.94,6.3,2.0,74,0,24.1,101.06,Mainly Clear
6969,2012-10-17 09:00:00,70.38000000000001,7.1,4.1,81,6,24.1,101.08,Mainly Clear
6970,2012-10-17 10:00:00,73.98,9.1,1.3,58,6,24.1,101.08,Mainly Clear
6971,2012-10-17 11:00:00,75.78,10.1,2.1,58,6,48.3,101.02,Mainly Clear
6972,2012-10-17 12:00:00,77.03999999999999,10.8,2.1,55,7,48.3,100.97,Mainly Clear
6973,2012-10-17 13:00:00,78.12,11.4,1.9,52,6,48.3,100.9,Mostly Cloudy
6974,2012-10-17 14:00:00,79.2,12.0,2.4,52,0,48.3,100.88,Mostly Cloudy
6975,2012-10-17 15:00:00,80.10000000000001,12.5,2.9,52,4,48.3,100.86,Mostly Cloudy
6976,2012-10-17 16:00:00,80.10000000000001,12.5,3.5,54,4,48.3,100.87,Mostly Cloudy
6977,2012-10-17 17:00:00,78.66000000000001,11.7,4.0,59,11,24.1,100.87,Mostly Cloudy
6978,2012-10-17 18:00:00,77.4,11.0,4.7,65,7,25.0,100.94,Mostly Cloudy
6979,2012-10-17 19:00:00,78.66000000000001,11.7,3.6,58,7,25.0,100.93,Cloudy
6980,2012-10-17 20:00:00,78.66000000000001,11.7,3.2,56,9,25.0,100.92,Mostly Cloudy
6981,2012-10-17 21:00:00,78.48,11.6,3.6,58,11,25.0,100.92,Mostly Cloudy
6982,2012-10-17 22:00:00,78.66000000000001,11.7,4.1,60,7,25.0,100.93,Mostly Cloudy
6983,2012-10-17 23:00:00,77.58,11.1,4.9,66,11,25.0,100.9,Cloudy
6984,2012-10-18 00:00:00,77.58,11.1,4.8,65,6,25.0,100.92,Cloudy
6985,2012-10-18 01:00:00,77.22,10.9,5.2,68,4,25.0,100.92,Cloudy
6986,2012-10-18 02:00:00,77.22,10.9,4.9,66,4,25.0,100.92,Mostly Cloudy
6987,2012-10-18 03:00:00,73.62,8.9,5.3,78,9,25.0,100.91,Mostly Cloudy
6988,2012-10-18 04:00:00,73.98,9.1,5.7,79,11,25.0,100.92,Mostly Cloudy
6989,2012-10-18 05:00:00,74.52,9.4,5.8,78,11,25.0,100.94,Mostly Cloudy
6990,2012-10-18 06:00:00,73.8,9.0,5.8,80,11,48.3,100.96,Mostly Cloudy
6991,2012-10-18 07:00:00,76.86000000000001,10.7,5.1,68,9,48.3,100.98,Mainly Clear
6992,2012-10-18 08:00:00,79.56,12.2,5.7,64,6,48.3,101.02,Mostly Cloudy
6993,2012-10-18 09:00:00,83.52,14.4,6.4,59,15,48.3,100.99,Mainly Clear
6994,2012-10-18 10:00:00,86.58,16.1,6.7,54,15,48.3,100.97,Mainly Clear
6995,2012-10-18 11:00:00,89.82,17.9,6.3,47,15,48.3,100.94,Mainly Clear
6996,2012-10-18 12:00:00,90.53999999999999,18.3,6.3,45,17,48.3,100.9,Mainly Clear
6997,2012-10-18 13:00:00,90.53999999999999,18.3,6.2,45,22,48.3,100.85,Mainly Clear
6998,2012-10-18 14:00:00,92.34,19.3,5.8,41,28,48.3,100.78,Mainly Clear
6999,2012-10-18 15:00:00,91.08,18.6,3.6,37,26,48.3,100.78,Mostly Cloudy
7000,2012-10-18 16:00:00,90.53999999999999,18.3,3.8,38,28,48.3,100.69,Mostly Cloudy
7001,2012-10-18 17:00:00,87.48,16.6,4.7,45,15,48.3,100.74,Mostly Cloudy
7002,2012-10-18 18:00:00,86.4,16.0,5.1,48,17,25.0,100.8,Mostly Cloudy
7003,2012-10-18 19:00:00,85.68,15.6,5.2,50,15,25.0,100.86,Mainly Clear
7004,2012-10-18 20:00:00,84.42,14.9,5.7,54,17,25.0,100.9,Mostly Cloudy
7005,2012-10-18 21:00:00,82.44,13.8,6.0,59,17,25.0,100.95,Mostly Cloudy
7006,2012-10-18 22:00:00,83.52,14.4,5.9,57,19,25.0,100.99,Mostly Cloudy
7007,2012-10-18 23:00:00,80.46000000000001,12.7,5.7,62,15,25.0,100.96,Mostly Cloudy
7008,2012-10-19 00:00:00,79.74,12.3,6.1,66,17,25.0,100.94,Mainly Clear
7009,2012-10-19 01:00:00,78.66000000000001,11.7,5.8,67,17,25.0,100.92,Mainly Clear
7010,2012-10-19 02:00:00,78.66000000000001,11.7,6.0,68,15,25.0,100.92,Mainly Clear
7011,2012-10-19 03:00:00,79.2,12.0,6.0,67,19,25.0,100.94,Cloudy
7012,2012-10-19 04:00:00,79.02,11.9,6.7,70,13,25.0,100.96,Rain Showers
7013,2012-10-19 05:00:00,78.66000000000001,11.7,8.7,82,17,19.3,100.96,Rain Showers
7014,2012-10-19 06:00:00,77.76,11.2,9.8,91,15,9.7,100.91,"Rain,Fog"
7015,2012-10-19 07:00:00,77.94,11.3,9.9,91,17,9.7,101.0,"Rain,Fog"
7016,2012-10-19 08:00:00,78.66000000000001,11.7,10.2,91,13,16.1,100.92,Rain
7017,2012-10-19 09:00:00,80.64,12.8,10.6,86,24,24.1,100.77,Cloudy
7018,2012-10-19 10:00:00,81.18,13.1,11.0,87,24,25.0,100.79,Rain Showers
7019,2012-10-19 11:00:00,80.64,12.8,11.5,92,9,19.3,100.79,Rain
7020,2012-10-19 12:00:00,81.0,13.0,11.5,91,11,16.1,100.77,Rain
7021,2012-10-19 13:00:00,81.18,13.1,11.9,92,17,12.9,100.64,Rain
7022,2012-10-19 14:00:00,81.0,13.0,12.1,94,15,8.0,100.55,"Rain,Fog"
7023,2012-10-19 15:00:00,81.53999999999999,13.3,12.1,92,13,9.7,100.45,"Rain,Fog"
7024,2012-10-19 16:00:00,80.82,12.9,12.3,96,7,3.2,100.45,"Rain,Fog"
7025,2012-10-19 17:00:00,81.18,13.1,12.1,94,17,6.4,100.38,"Rain,Fog"
7026,2012-10-19 18:00:00,81.18,13.1,12.1,94,22,12.9,100.29,Rain
7027,2012-10-19 19:00:00,81.9,13.5,12.4,93,7,9.7,100.29,Rain
7028,2012-10-19 20:00:00,82.44,13.8,12.9,94,19,12.9,100.13,Rain
7029,2012-10-19 21:00:00,82.44,13.8,12.6,92,17,24.1,100.16,Mostly Cloudy
7030,2012-10-19 22:00:00,81.72,13.4,12.3,93,7,16.1,100.15,Cloudy
7031,2012-10-19 23:00:00,81.9,13.5,12.3,92,11,16.1,100.1,Cloudy
7032,2012-10-20 00:00:00,81.36000000000001,13.2,12.3,94,13,16.1,100.02,Cloudy
7033,2012-10-20 01:00:00,80.82,12.9,12.2,96,15,6.4,99.97,Fog
7034,2012-10-20 02:00:00,80.64,12.8,12.2,96,19,4.8,99.84,Fog
7035,2012-10-20 03:00:00,80.64,12.8,12.1,96,13,6.4,99.83,"Rain Showers,Fog"
7036,2012-10-20 04:00:00,79.92,12.4,11.9,97,7,11.3,99.83,Cloudy
7037,2012-10-20 05:00:00,80.10000000000001,12.5,12.0,97,4,8.0,99.84,Fog
7038,2012-10-20 06:00:00,76.68,10.6,10.6,100,4,0.4,99.87,Fog
7039,2012-10-20 07:00:00,78.84,11.8,11.6,99,4,2.4,99.88,Fog
7040,2012-10-20 08:00:00,80.46000000000001,12.7,12.5,99,4,1.0,99.89,Fog
7041,2012-10-20 09:00:00,82.44,13.8,13.2,96,4,9.7,99.89,Fog
7042,2012-10-20 10:00:00,86.4,16.0,13.2,83,15,24.1,99.87,Mainly Clear
7043,2012-10-20 11:00:00,87.12,16.4,12.2,76,19,24.1,99.93,Mostly Cloudy
7044,2012-10-20 12:00:00,90.18,18.1,11.9,67,20,48.3,99.89,Mostly Cloudy
7045,2012-10-20 13:00:00,89.28,17.6,10.6,64,11,48.3,99.75,Mainly Clear
7046,2012-10-20 14:00:00,88.56,17.2,10.4,64,22,48.3,99.79,Mostly Cloudy
7047,2012-10-20 15:00:00,87.12,16.4,8.8,61,22,24.1,99.75,Mostly Cloudy
7048,2012-10-20 16:00:00,82.8,14.0,9.2,73,15,24.1,99.9,Rain Showers
7049,2012-10-20 17:00:00,81.72,13.4,9.2,76,11,24.1,99.95,Rain Showers
7050,2012-10-20 18:00:00,79.74,12.3,7.2,71,19,25.0,100.01,Mainly Clear
7051,2012-10-20 19:00:00,78.48,11.6,5.9,68,20,25.0,100.04,Clear
7052,2012-10-20 20:00:00,76.86000000000001,10.7,5.5,70,17,25.0,100.06,Mainly Clear
7053,2012-10-20 21:00:00,77.4,11.0,6.1,72,13,25.0,100.07,Mainly Clear
7054,2012-10-20 22:00:00,76.5,10.5,6.2,75,11,25.0,100.05,Mainly Clear
7055,2012-10-20 23:00:00,75.96000000000001,10.2,6.4,77,19,25.0,100.05,Mainly Clear
7056,2012-10-21 00:00:00,74.16000000000001,9.2,6.3,82,13,25.0,100.07,Mainly Clear
7057,2012-10-21 01:00:00,75.42,9.9,6.8,81,19,25.0,100.14,Mostly Cloudy
7058,2012-10-21 02:00:00,76.14,10.3,7.2,81,19,25.0,100.15,Cloudy
7059,2012-10-21 03:00:00,76.68,10.6,7.2,79,26,25.0,100.15,Cloudy
7060,2012-10-21 04:00:00,75.96000000000001,10.2,7.1,81,22,25.0,100.15,Mostly Cloudy
7061,2012-10-21 05:00:00,76.5,10.5,7.3,81,24,25.0,100.15,Rain Showers
7062,2012-10-21 06:00:00,75.78,10.1,7.6,84,30,25.0,100.21,Cloudy
7063,2012-10-21 07:00:00,75.24,9.8,7.1,83,28,24.1,100.26,Mostly Cloudy
7064,2012-10-21 08:00:00,75.96000000000001,10.2,6.4,77,35,24.1,100.29,Mostly Cloudy
7065,2012-10-21 09:00:00,76.32,10.4,6.0,74,26,24.1,100.27,Mostly Cloudy
7066,2012-10-21 10:00:00,77.22,10.9,5.8,71,32,24.1,100.31,Mostly Cloudy
7067,2012-10-21 11:00:00,77.76,11.2,5.9,70,33,24.1,100.33,Mostly Cloudy
7068,2012-10-21 12:00:00,80.28,12.6,6.4,66,32,24.1,100.3,Mostly Cloudy
7069,2012-10-21 13:00:00,80.28,12.6,5.6,62,32,24.1,100.3,Cloudy
7070,2012-10-21 14:00:00,80.46000000000001,12.7,5.8,63,28,24.1,100.33,Mostly Cloudy
7071,2012-10-21 15:00:00,79.56,12.2,5.7,64,32,24.1,100.39,Cloudy
7072,2012-10-21 16:00:00,79.2,12.0,5.5,64,30,24.1,100.44,Cloudy
7073,2012-10-21 17:00:00,78.84,11.8,5.7,66,28,25.0,100.51,Cloudy
7074,2012-10-21 18:00:00,78.3,11.5,5.8,68,22,25.0,100.56,Mostly Cloudy
7075,2012-10-21 19:00:00,77.94,11.3,5.6,68,22,25.0,100.6,Mostly Cloudy
7076,2012-10-21 20:00:00,78.12,11.4,5.5,67,20,25.0,100.63,Mostly Cloudy
7077,2012-10-21 21:00:00,76.86000000000001,10.7,5.9,72,22,25.0,100.66,Cloudy
7078,2012-10-21 22:00:00,75.78,10.1,5.3,72,15,25.0,100.72,Mostly Cloudy
7079,2012-10-21 23:00:00,74.34,9.3,4.9,74,17,25.0,100.75,Mostly Cloudy
7080,2012-10-22 00:00:00,73.26,8.7,4.1,73,32,25.0,100.73,Mainly Clear
7081,2012-10-22 01:00:00,72.0,8.0,3.9,75,26,25.0,100.77,Mainly Clear
7082,2012-10-22 02:00:00,71.28,7.6,3.9,77,24,25.0,100.81,Mainly Clear
7083,2012-10-22 03:00:00,70.38000000000001,7.1,3.9,80,17,25.0,100.84,Mainly Clear
7084,2012-10-22 04:00:00,70.92,7.4,4.0,79,19,25.0,100.84,Mainly Clear
7085,2012-10-22 05:00:00,70.92,7.4,4.2,80,24,25.0,100.9,Clear
7086,2012-10-22 06:00:00,70.56,7.2,4.1,81,15,25.0,100.95,Clear
7087,2012-10-22 07:00:00,71.64,7.8,4.4,79,15,24.1,101.0,Mainly Clear
7088,2012-10-22 08:00:00,75.60000000000001,10.0,5.1,72,22,24.1,101.04,Mostly Cloudy
7089,2012-10-22 09:00:00,75.24,9.8,5.3,74,24,24.1,101.08,Mostly Cloudy
7090,2012-10-22 10:00:00,77.76,11.2,5.6,68,26,48.3,101.01,Mainly Clear
7091,2012-10-22 11:00:00,80.46000000000001,12.7,6.3,65,30,48.3,101.06,Mainly Clear
7092,2012-10-22 12:00:00,81.0,13.0,5.6,61,24,48.3,101.03,Mainly Clear
7093,2012-10-22 13:00:00,83.16000000000001,14.2,6.2,59,24,48.3,101.0,Mainly Clear
